user_id,item_id
76561198058974541,17
76561198058980710,14
76561198058980770,38
76561198058981258,27
76561198058986136,33
76561198058986389,104
76561198058988516,8
76561198058988942,180
76561198058989485,60
76561198058992116,78
76561198058992680,2
76561198058993456,23
76561198058997326,188
76561198058999697,36
76561198059003890,40
76561198059005095,119
76561198059006042,3
76561198059013979,58
76561198059014191,121
76561198059016372,43
76561198059016424,57
76561198059017416,37
76561198059020961,58
76561198059024772,62
76561198059025436,10
76561198059025453,5
76561198059027017,13
76561198059028321,208
76561198059028414,37
76561198059031619,10
76561198059035386,6
76561198059036010,52
76561198059047246,4
76561198059047983,5
76561198059048606,36
76561198059049182,28
76561198059049662,118
76561198059050481,9
76561198059051888,107
76561198059052337,54
76561198059052448,78
76561198059053897,4
76561198059054285,52
76561198059055293,48
76561198059056930,4
76561198059058928,1
76561198059059476,10
76561198059060556,15
76561198059065748,3
76561198059069153,3
76561198059070449,86
76561198059073589,36
76561198059075901,3
76561198059076719,25
76561198059076879,41
76561198059078122,86
76561198059079075,16
76561198059079795,30
76561198059080071,2
76561198059082802,8
76561198059087495,9
76561198059087505,5
76561198059088384,65
76561198059092679,60
76561198059096290,4
76561198059098764,18
76561198059100664,61
76561198059103220,2
76561198059103891,20
76561198059106314,36
76561198059106614,46
76561198059107593,27
76561198059107861,167
76561198059109180,83
76561198059113058,77
76561198059114998,59
76561198059117996,29
76561198059120081,25
76561198059122439,21
76561198059122760,2
76561198059129295,22
76561198059132464,36
76561198059138340,36
76561198059142812,14
76561198059144568,85
76561198059146242,39
76561198059146412,4
76561198059146752,12
76561198059149878,34
76561198059150850,36
76561198059151195,3
76561198059153144,4
76561198059155415,7
76561198059155764,17
76561198059157917,137
76561198059159791,12
76561198059162347,38
76561198059162959,140
76561198059164115,27
76561198059165066,70
76561198059165659,37
76561198059166102,133
76561198059167106,66
76561198059167447,219
76561198059167838,30
76561198059170773,46
76561198059170935,8
76561198059174254,111
76561198059179823,46
76561198059180662,41
76561198059181442,14
76561198059181443,2
76561198059181544,6
76561198059183428,61
76561198059186896,54
76561198059187930,178
76561198059199811,1
76561198059201575,70
76561198059202336,34
76561198059207548,3
76561198059208570,3
76561198059212657,14
76561198059215442,6
76561198059225055,1
76561198059225753,22
76561198059227522,65
76561198059230318,108
76561198059230493,29
76561198059231416,2
76561198059232168,114
76561198059232664,42
76561198059235174,4
76561198059235667,44
76561198059238000,36
76561198059241716,79
76561198059243134,65
76561198059244465,21
76561198059251008,12
76561198059251436,55
76561198059251568,87
76561198059254117,5
76561198059257611,62
76561198059257958,33
76561198059259810,21
76561198059260834,66
76561198059261208,71
76561198059261781,45
76561198059262186,6
76561198059262328,1
76561198059263845,5
76561198059267843,15
76561198059271374,87
76561198059271524,7
76561198059272455,62
76561198059279530,100
76561198059280163,22
76561198059280196,34
76561198059282552,7
76561198059282998,2
76561198059283810,73
76561198059284279,2
76561198059284546,28
76561198059286499,107
76561198059289732,114
76561198059292839,4
76561198059294520,37
76561198059297514,60
76561198059298985,98
76561198059301330,48
76561198059302821,39
76561198059303259,20
76561198059311033,31
76561198059311950,48
76561198059314972,9
76561198059316894,43
76561198059318465,37
76561198059318725,115
76561198059320102,54
76561198059320385,34
76561198059322078,4
76561198059322319,7
76561198059323198,15
76561198059323361,103
76561198059323447,29
76561198059327458,3
76561198059330765,12
76561198059330972,62
76561198059333093,21
76561198059333626,14
76561198059334383,12
76561198059336031,45
76561198059338737,13
76561198059341281,92
76561198059341534,7
76561198059341978,46
76561198059343411,62
76561198059344596,8
76561198059347479,75
76561198059349873,25
76561198059355861,1
76561198059355963,82
76561198059356262,30
76561198059356666,4
76561198059357614,24
76561198059360034,4
76561198059360370,100
76561198059362944,28
76561198059364787,34
76561198059366714,199
76561198059367116,16
76561198059367751,22
76561198059368207,80
76561198059369293,20
76561198059369598,5
76561198059370232,9
76561198059371369,6
76561198059372017,40
76561198059373059,74
76561198059376913,138
76561198059377465,101
76561198059379822,33
76561198059380288,135
76561198059380352,8
76561198059380637,64
76561198059380902,15
76561198059382872,107
76561198059383306,25
76561198059385301,34
76561198059388718,39
76561198059388905,8
76561198059388924,19
76561198059389681,69
76561198059389948,62
76561198059389949,16
76561198059391004,30
76561198059391736,109
76561198059396416,14
76561198059398023,3
76561198059399494,7
76561198059399607,73
76561198059400358,28
76561198059400831,31
76561198059403017,25
76561198059406203,116
76561198059407719,37
76561198059408424,28
76561198059411271,37
76561198059411804,84
76561198059414776,13
76561198059415707,29
76561198059419680,61
76561198059419867,20
76561198059420001,10
76561198059425800,19
76561198059428176,2
76561198059428363,76
76561198059430157,15
76561198059431023,35
76561198059432403,99
76561198059436489,123
76561198059436606,5
76561198059437216,5
76561198059439080,27
76561198059442985,30
76561198059443633,1
76561198059443777,46
76561198059444542,1
76561198059446993,10
76561198059450815,31
76561198059451329,22
76561198059452264,33
76561198059453254,19
76561198059454782,7
76561198059454892,1
76561198059455136,49
76561198059457068,67
76561198059463232,93
76561198059466254,22
76561198059468403,56
76561198059484489,38
76561198059484938,85
76561198059486412,339
76561198059487098,101
76561198059487175,1
76561198059491411,159
76561198059492226,1
76561198059494045,80
76561198059495101,2
76561198059496770,56
76561198059497024,153
76561198059498298,4
76561198059499974,17
76561198059500982,9
76561198059501863,116
76561198059503397,5
76561198059503703,20
76561198059507966,8
76561198059509522,11
76561198059510223,7
76561198059511869,58
76561198059511962,9
76561198059515229,17
76561198059516028,39
76561198059518468,6
76561198059520154,39
76561198059520982,116
76561198059529943,6
76561198059530580,42
76561198059530687,146
76561198059530785,1
76561198059531031,1
76561198059532033,67
76561198059532052,47
76561198059532522,8
76561198059532976,7
76561198059533968,100
76561198059536225,349
76561198059539366,4
76561198059540168,41
76561198059542861,11
76561198059543285,13
76561198059545517,21
76561198059549189,39
76561198059551935,40
76561198059554210,63
76561198059555148,29
76561198059555651,2
76561198059560580,1
76561198059561486,6
76561198059566639,121
76561198059569720,63
76561198059572487,10
76561198059575326,10
76561198059576463,98
76561198059576557,87
76561198059577320,7
76561198059579366,23
76561198059584051,71
76561198059584657,77
76561198059584945,41
76561198059589372,64
76561198059589725,97
76561198059590942,32
76561198059594979,10
76561198059597735,3
76561198059602670,54
76561198059602673,9
76561198059603403,105
76561198059603669,73
76561198059603727,44
76561198059605082,30
76561198059605121,11
76561198059607448,7
76561198059609375,74
76561198059610959,5
76561198059611160,49
76561198059611258,4
76561198059611300,13
76561198059611702,176
76561198059611709,154
76561198059615734,10
76561198059616260,48
76561198059616850,21
76561198059617580,6
76561198059622026,10
76561198059622971,131
76561198059623087,54
76561198059625927,2
76561198059628972,75
76561198059631701,107
76561198059631745,54
76561198059634068,7
76561198059637978,115
76561198059639562,69
76561198059640010,27
76561198059640203,14
76561198059640748,151
76561198059640785,39
76561198059641230,62
76561198059642123,70
76561198059644607,36
76561198059645579,4
76561198059649393,26
76561198059651931,56
76561198059652172,190
76561198059653682,116
76561198059654080,97
76561198059654350,8
76561198059656232,5
76561198059657508,75
76561198059662196,3
76561198059663232,1
76561198059663691,15
76561198059664260,32
76561198059664860,93
76561198059667198,21
76561198059669934,5
76561198059670673,1
76561198059670781,42
76561198059674188,20
76561198059674541,11
76561198059675541,47
76561198059679568,37
76561198059683217,31
76561198059683629,4
76561198059684074,26
76561198059685385,71
76561198059685925,7
76561198059687797,6
76561198059688297,23
76561198059689053,3
76561198059689405,11
76561198059691166,84
76561198059691334,4
76561198059693619,68
76561198059696705,41
76561198059697443,41
76561198059698577,6
76561198059699103,65
76561198059699169,51
76561198059699792,80
76561198059700484,9
76561198059700574,49
76561198059701187,11
76561198059701847,9
76561198059701911,49
76561198059706108,31
76561198059709893,227
76561198059710521,9
76561198059711106,51
76561198059711556,79
76561198059711677,54
76561198059713319,38
76561198059715303,92
76561198059717482,61
76561198059718900,169
76561198059719724,3
76561198059720142,27
76561198059720238,17
76561198059722327,19
76561198059724336,1
76561198059724889,45
76561198059726229,11
76561198059726311,12
76561198059726812,1
76561198059728357,3
76561198059730204,100
76561198059732519,24
76561198059732546,42
76561198059733256,27
76561198059733355,29
76561198059733384,10
76561198059734284,113
76561198059734816,7
76561198059735423,5
76561198059736433,61
76561198059737487,70
76561198059738468,118
76561198059739464,41
76561198059739625,14
76561198059741764,2
76561198059743109,5
76561198059743172,12
76561198059743525,140
76561198059744428,11
76561198059744758,3
76561198059745541,24
76561198059746249,12
76561198059746378,45
76561198059746746,3
76561198059748528,110
76561198059749148,48
76561198059749431,56
76561198059753818,41
76561198059755420,9
76561198059755685,98
76561198059755994,3
76561198059759137,13
76561198059760620,5
76561198059761853,10
76561198059769140,22
76561198059770259,13
76561198059772300,8
76561198059776775,37
76561198059776900,16
76561198059777628,22
76561198059779473,33
76561198059783763,45
76561198059783767,204
76561198059787038,3
76561198059789255,179
76561198059789833,26
76561198059795226,83
76561198059795555,9
76561198059795683,1
76561198059797435,78
76561198059798596,22
76561198059799136,23
76561198059800422,5
76561198059800675,22
76561198059805282,10
76561198059806640,11
76561198059808055,4
76561198059808061,69
76561198059813993,108
76561198059817358,165
76561198059817616,16
76561198059818580,95
76561198059818761,38
76561198059821414,36
76561198059826872,2
76561198059827114,2
76561198059829406,41
76561198059829512,72
76561198059830258,109
76561198059831638,49
76561198059841909,2
76561198059842106,12
76561198059845202,27
76561198059849113,17
76561198059850084,82
76561198059854102,54
76561198059856143,38
76561198059856165,39
76561198059857237,16
76561198059862761,79
76561198059863160,13
76561198059864241,11
76561198059864382,13
76561198059865237,125
76561198059865927,59
76561198059866467,209
76561198059867666,10
76561198059868195,25
76561198059868615,3
76561198059870308,21
76561198059874185,85
76561198059874904,47
76561198059876408,6
76561198059876626,31
76561198059879783,8
76561198059882112,42
76561198059888844,20
76561198059889987,39
76561198059891232,127
76561198059893428,22
76561198059896401,100
76561198059896752,13
76561198059897383,150
76561198059899740,45
76561198059900009,81
76561198059900532,88
76561198059901197,20
76561198059902421,41
76561198059902579,4
76561198059902957,31
76561198059903238,25
76561198059905760,46
76561198059907954,110
76561198059908083,8
76561198059912962,81
76561198059915307,1
76561198059918386,494
76561198059920635,22
76561198059923613,53
76561198059924881,95
76561198059927915,36
76561198059935046,75
76561198059937086,1
76561198059940001,55
76561198059942914,1
76561198059943181,98
76561198059943583,8
76561198059944303,38
76561198059947181,67
76561198059948033,12
76561198059948130,77
76561198059950511,25
76561198059952306,41
76561198059955129,19
76561198059955191,70
76561198059957016,5
76561198059963566,187
76561198059966080,2
76561198059968199,5
76561198059969798,170
76561198059969805,17
76561198059973120,2
76561198059976332,43
76561198059976813,23
76561198059977575,191
76561198059978763,5
76561198059979702,59
76561198059980432,19
76561198059981029,1
76561198059981483,40
