price,item_id,developer,año
6.99,363050,humongous entertainment,1995
4.99,351150,games with dragons in,2015
4.99,359890,"puuba,christopher hoag",2015
9.99,344090,virtual racing industries ltd.,2015
9.99,344070,virtual racing industries ltd.,2015
9.99,344060,virtual racing industries ltd.,2015
19.99,312540,nihon falcom,2015
4.99,338370,rob howland,2015
9.99,344080,virtual racing industries ltd.,2015
2.99,342822,ubisoft - san francisco,2015
2.99,342823,ubisoft - san francisco,2015
0.0,360870,tigerish games,2015
7.99,342825,ubisoft - san francisco,2015
2.99,342824,ubisoft - san francisco,2015
19.99,324300,"cliffhanger productions,catalyst games lab",2015
2.99,367150,david o'boyle,2015
12.99,366290,dangerous derk interactive,2015
3.99,354260,dagestan technology,2015
4.99,364270,john wizard,2015
24.99,355341,carenado,2015
5.99,345340,home groan games,2013
4.99,353280,vectorpark,2015
1.99,360010,team isolation,2015
0.99,367060,only human studios,2015
4.99,349980,"cs squared games,among giants",2015
4.99,321380,reew games,2015
5.99,365210,choice of games,2015
9.99,326510,samurai punk,2015
4.99,367090,erik asmussen,2015
14.99,356230,bittersweet entertainment,2015
7.99,356231,tyler warren,2015
9.99,357260,sherman3d,2015
29.99,357261,pvgames,2015
9.99,357262,joel steudler,2015
11.99,342831,ubisoft - san francisco,2015
4.99,358310,jam productions,1994
4.99,358190,jam productions,1993
0.0,323370,"bluehole, inc.",2015
4.99,367660,nornware ab,2015
9.99,326621,"bluehole studio,en masse entertainment",2015
19.99,326624,"bluehole studio,en masse entertainment",2015
14.99,326622,"bluehole studio,en masse entertainment",2015
59.99,326623,"bluehole studio,en masse entertainment",2015
1.99,365420,digital entertainment,2015
9.99,368190,double fine productions,2015
1.99,363200,devfluid,2014
4.99,317940,basecamp games,2015
7.99,368550,basecamp games,2015
4.99,359040,david szymanski,2015
9.99,320090,cavyhouse,2015
1.99,347212,scs software,2015
5.99,369120,"jeroen van oosten,milan kazarka",2015
9.99,272890,kinelco &amp; lone elk creative,2014
9.99,364800,interplay entertainment corp.,2015
9.99,364810,interplay entertainment corp.,2015
9.99,362780,valusoft,2011
4.99,362790,chimera entertainment,2015
4.99,358770,lupiesoft,2015
2.99,347790,holgersson entertainment,2015
1.99,369340,lupiesoft,2015
4.99,360380,estelion,2015
24.99,336150,celeris,2015
14.99,357720,seaven studio,2015
14.99,285820,ragesquid,2015
4.99,368350,ragesquid,2015
9.99,354820,valusoft,2015
7.99,346130,tchow,2015
3.99,354425,netherrealm studios,2015
24.99,343953,aerosoft gmbh,2015
2.99,369350,conflux games,2015
9.99,326410,tasharen entertainment inc.,2015
0.0,368950,emad,2015
9.99,337840,matt thorson,2015
4.99,366710,aldorlea games,2015
2.99,366460,"elevenseventy, llc",2015
4.99,368910,question,2015
9.99,368920,thomas happ games llc,2015
0.0,363970,playsaurus,2015
3.99,369640,"blubox soft,fernando paulo",2015
29.99,226860,stardock entertainment,2015
14.99,371120,yggdrasil studio,2015
39.99,315660,n3v games,2015
0.99,369430,henchman &amp; goon,2015
6.99,359260,absolutist ltd.,2015
9.99,330660,serenity forge,2015
0.99,371400,modesto a. rabena,2015
4.99,338420,crashable studios,2015
1.99,371710,anarchy enterprises,2015
0.99,322700,fiolasoft studio,2015
4.99,323650,fiolasoft studio,2015
2.99,370401,interaction studios,2015
0.0,342370,"relic entertainment,europe at war development team",2011
8.99,367110,the pompous pixel,2015
0.99,369410,super icon ltd,2015
9.99,293220,sof studios ltd,2015
2.99,342837,ubisoft - san francisco,2015
2.99,342839,ubisoft - san francisco,2015
2.99,342838,ubisoft - san francisco,2015
11.99,342841,ubisoft - san francisco,2015
29.99,365520,the game creators,2015
2.99,342840,ubisoft - san francisco,2015
2.99,342836,ubisoft - san francisco,2015
17.99,310740,minor key games,2015
6.99,341790,minor key games,2015
4.99,346340,heliocentric studios,2015
2.99,365860,tjern,2015
2.99,363410,neonight,2015
9.99,352620,big green pillow,2015
1.99,364100,brandon brizzi,2015
11.99,362940,emberheart games,2015
4.99,366060,rage monster games,2015
39.99,277775,dovetail games,2015
4.99,263060,ghostshark,2015
14.99,346970,dez,2015
5.99,361620,artur mandas,2015
0.0,339280,s2 games,2015
14.99,359900,neocoregames,2015
0.0,370070,andrettin,2015
9.99,368360,robot gentleman,2015
6.99,365460,om entertainment,2015
2.99,359930,tango gameworks,2015
4.99,371420,forever entertainment s. a.,2015
2.99,373140,for all to play,2014
4.99,370040,john wizard,2015
4.99,359280,orangepixel,2015
4.99,371550,no pest productions,2015
4.99,339560,global empire soft,2015
2.99,342844,ubisoft - san francisco,2015
7.99,342845,ubisoft - san francisco,2015
9.99,269670,frogmind,2015
29.99,333980,acquire corp.,2015
2.99,367210,frogmind,2015
7.99,326310,"yotsubane,adventure planning service",2015
0.99,373090,"yotsubane,adventure planning service",2015
5.99,358800,"yotsubane,adventure planning service",2015
1.99,358880,night node,2015
6.99,357890,kaleidogames,2015
2.99,374750,handmade game,2015
14.99,293520,digital dreams entertainment llc,2015
4.99,359190,tymon zgainski,2015
5.99,356540,roseverte,2012
9.99,363500,"gregory avery-weir,melissa avery-weir",2013
4.99,317920,"ama,mando productions",2015
9.99,278440,alan zucconi,2015
14.99,244910,lucky pause,2015
11.99,345080,laughing jackal ltd,2015
6.99,366210,bad seed,2015
3.99,358120,rival games ltd,2015
7.99,284441,haemimont games,2015
0.99,375180,"diggidy.net, llc",2015
2.99,373180,hello there ab,2015
4.99,371850,"sports mogul, inc.",2013
11.99,346490,web interactive solutions,2015
59.99,350310,"koei tecmo games co., ltd.",2015
19.99,369503,gameus inc.,2015
19.99,369502,gameus inc.,2015
4.99,373440,john wizard,2015
1.99,357280,giorgi abelashvili,2015
9.99,371100,corrosive studios llc,2015
3.99,357090,aldorlea games,2015
24.99,284160,beamng,2015
9.99,352520,house on fire,2015
1.99,343340,bbq games,2015
24.99,364323,lionheart creations,2015
1.99,371350,corrosive studios llc,2015
2.99,374660,corrosive studios llc,2015
9.99,341680,mark chong,2015
1.99,351450,coty getzelman,2015
19.99,246110,double fine productions,2015
8.99,341940,destructive creations,2015
16.99,375530,creoteam,2015
9.99,368720,digital dawn studios,2015
2.99,376160,ezdesigner,2015
0.0,260430,digital leisure inc.,2015
6.99,359440,bluffman,2015
24.99,360020,777 studios,2015
9.99,278970,diggerworld ltd.,2015
16.99,352182,sim720,2015
9.99,356510,stamina-games,2015
4.99,359530,steel monkeys,2015
19.99,339210,fragment production ltd.,2015
2.99,358840,guerrilla bandit,2015
4.99,371670,mystik'art,2015
4.99,368610,dustinaux,2015
19.99,364325,lionheart creations,2015
24.99,253250,radiant entertainment,2015
4.99,314050,bluestrike,2015
6.99,365760,super icon ltd,2015
2.99,372210,russpuppy,2015
9.99,366130,voxelstorm,2014
4.99,290890,eightyeightgames,2015
12.99,312530,landon podbielski,2015
1.99,343593,"sledgehammer games,raven software",2015
1.99,343591,"sledgehammer games,raven software",2015
19.99,313080,shark punch,2015
1.99,343592,"sledgehammer games,raven software",2015
1.99,343594,"sledgehammer games,raven software",2015
12.99,333770,brashmonkey,2015
3.99,373460,spectral games,2015
14.99,358090,access games,2015
2.99,373560,access games,2015
3.99,372510,access games,2015
4.99,372511,access games,2015
4.99,372512,access games,2015
0.99,376920,anarchy enterprises,2015
39.99,369190,tall studios,2015
4.99,336230,makivision games,2015
1.99,371280,"vertex games, s.c.",2015
4.99,367780,"soloweb studios,ravens eye studio",2015
4.99,377460,interaction studios,2015
4.99,365060,silver goblet games,2015
5.99,373150,paradox development studio,2015
14.99,338163,paradox development studio,2015
4.99,376660,"elias viglione,jussi kukkonen",2015
1.99,373160,paradox development studio,2015
3.99,351554,netherrealm studios,2015
4.99,351551,netherrealm studios,2015
1.99,377760,smarter games,2015
2.99,342852,ubisoft - san francisco,2015
19.99,322540,crispon games,2015
2.99,342853,ubisoft - san francisco,2015
2.99,342854,ubisoft - san francisco,2015
2.99,342855,ubisoft - san francisco,2015
99.99,376850,rockstar north,2015
11.99,342857,ubisoft - san francisco,2015
2.99,342856,ubisoft - san francisco,2015
19.99,275060,pure fps,2015
13.99,335490,"trend, soft pro",2015
13.99,335491,"trend, soft pro",2015
13.99,335492,"trend, soft pro",2015
29.99,377180,"bluehole inc.,en masse entertainment",2015
9.99,351250,beast games,2015
7.99,357180,petroglyph,2015
2.99,354620,heartbit interactive,2012
1.99,338700,stillalive studios,2015
1.99,338690,stillalive studios,2015
19.99,352400,"tt games ltd,feral interactive (mac)",2015
1.99,336900,stillalive studios,2015
1.99,376200,orange_juice,2015
2.99,359494,"capcom co., ltd.",2015
2.99,361560,dolores entertainment,2015
0.99,378910,dya games,2015
14.99,372740,kobra studio,2015
0.0,290140,mr. blue,2015
6.99,379260,rokaplay,2015
0.89,375120,dya games,2015
0.99,381870,doomster entertainment,2015
0.99,377600,marcelo barbosa,2015
19.99,377730,cliffhanger productions,2015
14.99,379960,zoo corporation,2015
1.99,360850,dubrovkin sergei,2015
16.99,352183,sim720,2015
19.99,355641,alabeo,2015
19.99,364321,alabeo,2015
19.99,277776,dovetail games,2015
4.99,326006,dovetail games,2015
2.99,380560,karjasoft,2015
24.99,350550,zeiva inc,2013
5.99,382570,from soy sauce llc,2015
4.99,375000,the quadsphere,2015
7.99,352070,upper class walrus,2015
19.99,369507,gameus inc.,2015
19.99,369508,gameus inc.,2015
39.99,277777,dovetail games,2015
9.99,350910,guard crush games,2015
4.99,375590,shadow masters,2015
19.99,277778,dovetail games,2015
4.99,375610,shadow masters,2015
7.99,377660,kieffer bros.,2015
7.99,373750,capribyte studios,2015
3.99,373810,"fancy bytes, reactor",2015
3.99,373820,"fancy bytes, reactor",2015
0.0,378370,diminished studios,2015
16.99,263640,shauntwilliams,2015
19.99,351480,leslaw sliwko,2011
6.99,377450,five-bn games,2015
2.99,350610,dingo dango,2015
3.99,382080,devdan games,2015
9.99,366860,digital soul games,2015
2.99,378400,"高考恋爱委员会,days",2015
9.99,362130,warfare studios,2015
2.99,363350,creobit,2015
7.99,355670,top3line,2015
4.99,383610,plazsoft,2015
8.99,367700,zhoori maang entertainment,2015
2.99,368760,serious games interactive,2015
4.99,370050,playito.com,2015
8.99,375710,jan zizka,2015
39.99,383310,kog,2015
0.0,336510,blue byte,2013
4.99,326005,dovetail games,2015
5.99,340620,great war team,2015
8.99,356550,roseverte,2013
4.99,377500,loomus games,2015
4.99,380000,frogames,2008
9.99,282620,"bit planet games, llc",2015
9.99,375550,riftygames,2015
3.99,384060,nerial,2015
0.99,380910,access games,2015
2.99,367050,gamephase,2015
3.99,361842,red dot games,2015
6.99,361930,"alawar stargaze,alawar entertainment",2015
0.99,383670,"smiteworks usa, llc",2015
14.99,384300,tim sullivan,2015
29.99,383510,ignishot,2015
14.99,382380,joshua missile,2015
4.99,372300,prologue games,2015
19.99,383400,ankama studio,2015
4.99,366590,peter gutenko,2015
9.99,383010,ernő király,2015
2.99,385570,"smiteworks usa, llc",2015
19.99,383660,cliffhanger productions,2015
0.99,367580,"maciej targoni,wojciech wasiak",2015
0.99,367570,"maciej targoni,wojciech wasiak",2015
19.99,252950,"psyonix, inc.",2015
1.99,383130,black shell games,2015
1.99,359160,undead yeti software,2015
0.99,383330,alister software,2015
4.99,383520,john wizard,2015
14.99,274920,holotech studios,2015
4.99,360590,gamestarters,2015
14.99,319280,yatagarasu dev team,2015
7.99,340270,random seed games,2015
3.99,377170,random seed games,2015
3.99,384560,cleverweek,2015
2.99,369773,ubisoft - san francisco,2015
1.99,245173,lab zero games,2015
19.99,370600,scarab entertainment,2015
4.99,372720,tap to win,2015
5.99,372200,aldorlea games,2015
1.99,385220,yayapipi,2015
39.99,286570,"codemasters,feral interactive (linux)",2015
0.99,385520,not games llp,2015
0.0,381560,momostorm entertainment,2015
1.99,385460,play sp. z o. o.,2015
7.99,359250,absolutist ltd.,2015
2.99,385470,inimages,2015
7.49,369570,gateway interactive,2015
9.99,381790,virtual racing industries ltd.,2015
11.99,364326,first class simulations,2015
4.99,375930,juri schupilo,2015
4.99,332400,aldorlea games,2015
9.99,326520,"ste curran,twistplay",2016
2.99,361880,biart company llc,2015
4.99,384890,i273 llc,2015
5.99,385930,indomitus games,2015
9.99,372030,wickworks,2014
14.99,269770,pixel ferrets,2015
14.99,363600,daylight studios,2015
4.99,379350,psikyo,2015
5.99,383810,arc-gen,2015
4.99,292050,pixel ferrets,2015
0.0,293260,blue manchu,2015
9.99,359960,studio bean,2015
14.99,270910,team17 digital ltd,2015
0.0,356370,soccer manager ltd,2015
4.99,311820,decane,2015
4.99,386760,stage-nana,2015
1.99,377290,voodoosoft,2015
7.99,361950,"toyman interactive,alawar entertainment",2015
3.99,383560,oryon entertainment,2015
9.99,384900,four lights,2015
14.99,368730,tinybuild,2015
0.0,343630,magics,2015
4.99,375870,apas games,2015
4.99,382480,proper games,2015
0.0,380360,scary bee llc,2015
4.99,385630,alien sync interactive,2015
0.99,385590,eyespyda games,2015
9.99,280360,coldrice games llc,2015
6.99,387230,wild wolf std,2015
8.99,359450,forge reply srl,2015
1.99,384220,access games,2015
0.99,384221,access games,2015
0.99,384222,access games,2015
0.99,384223,access games,2015
1.99,384224,access games,2015
4.99,386160,homph,2015
2.99,388730,the loneliest pixel,2015
7.99,388710,chipzel,2015
0.0,354200,"jarbit,castle art by yuriy gusev",2015
4.99,385870,team junkfish,2015
3.99,362980,aldorlea games,2015
4.99,379370,psikyo,2015
6.99,373360,raven travel studios,2015
3.99,386330,hjo creations,2016
0.99,388670,black lime studio,2015
6.99,370360,zachtronics,2015
0.0,319570,mobilebits,2015
6.99,376560,igry.ru,2015
0.0,386600,wacha,2015
0.5,388340,day dreamer games,2015
4.99,388390,wtfomgames,2014
2.99,389180,empi studios,2015
9.99,310890,"mighty rabbit studios,gun media",2015
18.99,381151,nexon,2015
24.99,381152,nexon,2015
8.99,316430,great war team,2015
1.99,334771,slightly mad studios,2015
3.99,354426,netherrealm studios,2015
14.99,341870,game freak,2015
4.99,351552,netherrealm studios,2015
1.99,384270,"psyche studios,random encounter",2015
12.99,368160,spicy tails,2015
2.99,369782,ubisoft - san francisco,2015
2.99,369785,ubisoft - san francisco,2015
2.99,369784,ubisoft - san francisco,2015
2.99,369786,ubisoft - san francisco,2015
2.99,369783,ubisoft - san francisco,2015
11.99,369787,ubisoft - san francisco,2015
2.99,386820,"koei tecmo games co., ltd.",2015
2.99,344122,"koei tecmo games co., ltd.",2015
2.99,344121,"koei tecmo games co., ltd.",2015
3.99,333815,acquire corp.,2015
3.99,333813,acquire corp.,2015
3.99,333816,acquire corp.,2015
4.99,333817,acquire corp.,2015
4.99,333811,acquire corp.,2015
7.99,388090,scott cawthon,2015
14.99,385960,electric rune,2015
0.99,389460,yfyx games,2013
9.99,362310,achebit,2015
7.99,386260,alexander byzov,2015
4.99,376350,cpsoft,2015
12.99,361550,flying cafe for semianimals,2015
19.99,345180,haemimont games,2015
4.99,380710,flying cafe for semianimals,2015
6.99,278590,dark gaia studios,2015
4.99,388270,"sports mogul, inc.",2014
9.99,346430,"mido basim,danny wei",2015
7.99,385900,overcloud9,2015
9.99,365850,nonlinear,2015
4.99,371690,a regular gamer,2015
14.99,340960,4-panel footprint,2015
6.99,389240,andrew hulshult,2015
1.99,378730,flippfly llc,2015
19.99,377720,frontwing,2015
0.99,388160,cemil tasdemir,2015
9.99,341010,benjamin lapid,2015
1.99,348340,runserver,2015
7.99,381220,batholith entertainment,2015
4.99,378830,roseportal games,2015
2.99,350780,freakzone games,2015
9.99,370780,warfare studios,2015
9.99,389840,pocket queries,2015
4.99,357750,luis ruiz,2015
13.99,317730,reew games,2015
3.99,388500,"polyquest games,zxdigital ltd",2015
14.99,377220,gneu llc,2015
4.99,387270,philippe forgeur,2015
3.99,280010,decent machine,2015
9.99,391590,forge reply,2013
1.99,367990,khos85,2015
4.99,377470,storm in a teacup,2015
0.0,388780,stolen couch games,2015
4.99,324730,tin man games,2015
0.99,387890,devin sherry,2015
4.99,292600,kumobius,2015
14.99,383050,sirlin games,2015
19.99,301860,uppercut games pty ltd,2015
9.99,389830,uppercut games pty ltd,2015
9.99,381610,"wefiends, inc.",2015
1.99,390060,"wefiends, inc.",2015
4.99,375430,"jeffrey nordin,justin nordin",2015
4.99,388680,dust scratch games,2015
1.99,386580,eat create sleep,2015
1.99,380700,nicholas mallory,2015
24.99,391840,fluffy kitten studios,2015
89.99,391830,fluffy kitten studios,2015
19.99,379241,iris flight simulation software,2015
0.0,376140,"silverlode interactive,wasatch games",2008
4.99,379390,atomic planet,2015
2.99,369794,ubisoft - san francisco,2015
2.99,369795,ubisoft - san francisco,2015
7.99,369797,ubisoft - san francisco,2015
2.99,369796,ubisoft - san francisco,2015
1.99,386570,eat create sleep,2015
29.99,347830,"idea factory,compile heart",2015
4.99,374230,thinice,2015
1.99,374950,fancy fish games,2015
2.99,390120,fancy fish games,2015
10.99,383710,zoo corporation,2015
19.99,383120,eleon game studios,2015
2.99,368780,serious games interactive,2015
5.99,386990,ebi-hime,2015
4.99,385710,zackbellgames,2015
9.99,393560,"andrewmd5,codeusa",2015
3.99,387070,dark day interactive,2015
1.99,392400,zackbellgames,2015
0.0,387860,the whale husband,2015
4.99,393540,asc games,2015
12.99,315860,ekuator games,2015
3.99,343595,sledgehammer games,2015
4.99,355450,"angels blue digital entertainment,digitalez",2015
6.99,354270,dead mage,2015
0.99,390660,daniel mercier,2015
2.99,355120,smit parmar,2015
14.99,272330,dead mage,2015
